# uz-lughat-alt — رومن کی دوسری املا · کنجی = uz-lughat.json کا id
# ہر سطر:  id <tab> املا|املا|املا
7101	madaad
7140	murd
7155	mrz|murz
7156	marzii
7168	markz|marqaz
7169	markazii
7177	mareezz|marez
7182	mazza
7190	massajid
7196	mastarad|mustarrad
7227	maseha|masseha
7243	mashrik
7258	mashqooq|mashqoq|masqooq
7260	mashahoor|mashhor|mashoor|mashor
7267	masrof|masruf
7309	mabod|maibood
7322	maazrat
7329	maasoom|masom|masum
7338	malom
7343	mamol
7350	magreb|magrib
7351	maghrabi|magrabi
7373	maqbol|maqboul|maqol
7385	makrooz|maqroz
7405	malbos|malboss|malbus
7412	malng
7437	mansab|munsib
7439	manazar|manzer
7450	manhooss|manhos|munhoos
7466	manzori|manzuri|menzori|mnzori
7587	mahajir|mahjier|muhaajir
7592	maharet|mahrat
7622	mahena|mahina
7629	maidaan|medaan|meddan
7639	maizbaan|maizban|mazban
7668	naliak|nleak
7671	nhi
7678	naabena|nabena|nabina
7682	najais
7688	nrz
7689	narzgi|nrzgi
7696	naazil|nazel
7697	naazuk|nazk
7712	mzim|naazim
7716	nakis
7723	namailoom|namalom
7736	natuk
7740	nachina
7744	nakaam
7749	naggin|nangin
7750	naher|nuhar
7751	nayaab
7759	nateja|natejaa|natija|natijaa
7792	nurmi
7797	nazaqat|nazaqet
7804	nisbaten
7808	nasal
7815	neshan|nishaan
7817	nshani
7818	nasher|nushar
7823	nushist
7830	nisub
7844	nazirya
7849	nat
7860	magimat|naghmaat|nagimaat
7867	nafraat
7875	naqisha
7876	nuksaan|nuksan|nuqsaan
7877	nukta
7878	nakal
7884	nimaindagi|nimaindigi|nimandigi|numaendagi
7885	nimaz|nmz
7891	namona
7923	naubut|nobat|nobut
7939	nokar
7951	nakkah|nikaah
7953	nikaalina|nikalina|niklna
7959	neghrani|nighrani
7962	nehayat|nihayet
7963	nehitta|nihata
7986	nela
7991	neendain|nendain|nenden|nindain
7998	neacha|necha
7999	naik|neak|neik
8000	naki
8115	walwalla
8176	tuti
8185	takar
8194	thoos|thuss
8202	theela
8203	theak|thek|thik|thk
8204	thaika|theeka
8215	tarhaa
8228	pabend|pabund
8229	pajaama|pujama
8236	parra
8252	palina
8264	pk
8271	pagall|pghal|pgl
8273	paghalon|pghalon|pglon
8280	pta
8286	putla
8291	pathar|pather|patther
8292	patheroun|pattheron
8299	pojari|pooraji
8308	pazer|pazir
8315	parathaaa
8328	prda
8340	parsoun
8366	purcham
8380	parayshan|pareeshan|parishan|preshan
8392	pusli
8396	pasad|pasnd|passand|pusand
8397	pasandeda
8400	pasena
8420	pannah|punnah
8437	pankhaa|punkha
8451	poja|puja
8457	pooora|pora|pura
8488	puchas
8499	parhayi|parrhai
8503	paka|pka|pkka
8504	pukaar
8524	ful|phul
8559	paidaaa|peda|peida|piada
8560	paidais|pedaish|peidaish|piadaish
8565	paron
8567	peso
8571	paesh|paish
8578	pagam|pagham|paigam|pegham
8583	pena
8590	pait
8592	peath|peth
8606	chaabi|chabii
8607	chaadar|chaader|chader
8615	chaashni|chaashnii|chashnii|chashnni
8624	challees|challis
8626	chaandi|chaandii
8629	chatt
8633	chaachu
8636	chaker|chakrr|chkr
8681	chalaana|chlana|chlanaa
8690	chamant
8691	chambyli|chumbelii
8696	chamchaa|chumcha|chumchaa
8709	chandaa|chunda
8731	choor|chorr|chour
8736	chorro
8750	chut
8767	chupp
8770	chapal|chapel|chapul|chpal
8780	chorail|churel
8791	chaki|chakii|chkii
8855	cheiz|chez|chezz|chezzz
8858	cheezain|chezain|chezan|chezen
8861	chaen|chein
8862	chiyonti|chiyunti|chontii
8863	cheni
8874	daalna|dalina|dalnaa
8894	darnaa|derna|dernaa|drna
8901	dandaa|denda|dendaa|dnda
8910	dakaar|dakkaar|dkaar
8919	dheka|dhka|dhkaa
8925	dhond|dhondh
8929	dhair|dhairr
8931	dhet
8933	dara|daraa|dra
8961	kabol|kabool|qabol
8969	kra|kraaa
8975	kaarnama|karnma|qarnama
8977	karobaar|karubar|qarorbar
8978	karobaari
8981	karkadgi|karkardegi|karkardgi|karkerdagi
8983	ksh
8986	kaghiz
8989	kaffi
8998	kaamyab|kameyab|kamyaab|kamyb
8999	kamiabi|kamyaabi
9012	kaatina|kaatna|katina
9019	kabaar|kabbar|kabhar|qabar
9026	kuta
9027	katab|ketab|kitaab|ktaab
9031	ketaabo|kitaabo
9032	kitaboun
9033	kitaabain|kitabain|kitabein
9038	kuton|kuttoun
9042	kute
9043	kasret
9048	karaate|karaite
9054	kardar|kerdaar|kerdar|kirdaar
9056	keraidaron|kiredaron
9061	kurrussi|kurssi
9064	karishmaa|krishma
9068	kerna|krna|krnaa
9079	kisaan
9080	kasar
9091	kashmaksh|kashmksh|kshmaksh
9094	kashmer|kashmir
9113	kalaam|kalm|qalm
9134	kalia|kaliya
9136	kamayi
9137	kamaal|kammal|kmaal|kmal
9140	kamaana|kamanaa
9141	kambakhet
9144	kamtur|kumtar
9145	kamer|kamur
9148	kamira|kamraa
9151	kamroori|kamzoori
9161	kmi
9163	kameina|kamena|kamina|kamna
9164	kamayti
9173	kandhoun
9189	kangaaal|kungaal|kungal
9210	koshash
9217	kn|koun|kun
9239	kathen|kathiin
9248	kapda|kapraa|kaprha
9249	kaproon|kaproun
9250	kaprhe
9261	khaate
9272	khajoir|khajour|khajur
9279	khusraa
9294	khoota|khoutaa
9297	khoute
9299	khoodina
9318	khael|khaial|khail|kheel
9320	khailna|kheelna|khelana|khelnaa
9321	khainchna|khechna|kheinchna
9341	kel
9372	gaie
9384	ganjaa|gunjaa
9385	gandi|gndi
9391	gaandu
9405	ghujraat|gujarat
9412	gedha
9414	gadhoun
9420	ghuzaarna|ghuzarna|guzaarna|guzarina
9424	guzeshta|guzishta
9439	garden|gurdan
9446	garaz|garz|gharz|ghurz
9448	gurma
9451	gharmi
9455	garmiyoon|garmiyoun|gharmyon
9456	girnaa
9461	girouh
9467	ghuzaresh|ghuzarish|guzaarish|guzaresh
9468	ghuzara|ghuzaraa
9473	ghustakhi
9481	gallaa|gulaa|gulla
9483	gulaabi
9484	glass
9495	gela|gla
9498	galliyan|galyan|galyn
9504	ghumaan|ghuman|ghumann|gumaan
9508	gumnaam
9512	ghunah|gunaah|gunnah
9517	gnti
9522	gandgi
9525	gandaa|gnda
9527	gunga
9534	gawaah|gawah
9539	godaam|goudam
9542	goura
9552	ghosht|ghoust|goosht
9553	goul
9554	goula
9558	goonjh|gounj|gunj|gunjh
9576	gurya|guryaa
9584	gharaana|ghraana
9600	ghnta|ghunta
9605	ghunte
9618	goori
9622	gahri|gehri
9625	gahraa|gehra|ghehra
9646	hth
9662	ht|hut
9666	hatheyaar|hathyaar|hathyar|hathyr
9667	hathaili
9680	hadait|hadayat|hedayat|hidyat
9684	hidayatkaar|hydayatkar
9686	hadaff|haduf
9697	hargez|hargz
9701	hansti|hunsti
9707	hazam|hazum
9710	haftaa|hufta
9716	hilaana
9717	halaak|halaaq|hallaq
9718	halaaqat|halaket|halaqat|halaqet
9719	halakton
9724	hlqa|hulka|hulqa
9725	halkon|halkoun|halqoon
9733	himaaliya|himalaya
9741	hamaisha|hameshaa|humaisha|humesha
9747	hundu
9763	hunsna
9768	hungaami|hungami
9777	hoota|hotha|huta
9785	hoshiyaar|hoshyar|hoshyr|hushyaar
9787	huli
9790	hount
9792	hotoun|hounton|hountun
9804	hartaal|hurtaal|hurtal
9810	hera
9819	yadd|yd
9822	yaadgar|yadgaar
9827	yakoot
9831	yatem
9847	yaqenan|yaqinan
